env,room,query_id,model,edt_s,c50_db,t60_pct
acousticrooms_unseen,ListeningRoom_idx_2,S10_R48,cylvit,0.0234014,1.16486,29.697
acousticrooms_unseen,ListeningRoom_idx_2,S10_R49,cylvit,0.029932,1.98738,13.5235
acousticrooms_unseen,ListeningRoom_idx_2,S10_R50,cylvit,0.0190476,1.42805,7.31707
acousticrooms_unseen,ListeningRoom_idx_2,S10_R51,cylvit,0.000544218,0.366591,1.43012
acousticrooms_unseen,ListeningRoom_idx_2,S10_R52,cylvit,0.0176871,1.19983,81.701
acousticrooms_unseen,ListeningRoom_idx_2,S10_R53,cylvit,0.0277551,3.44159,140.692
acousticrooms_unseen,ListeningRoom_idx_2,S10_R54,cylvit,0.0236735,2.421,111.811
acousticrooms_unseen,ListeningRoom_idx_2,S10_R55,cylvit,0.0269388,1.17653,13.0024
acousticrooms_unseen,ListeningRoom_idx_2,S10_R56,cylvit,0.0293878,1.9459,63.3434
acousticrooms_unseen,ListeningRoom_idx_2,S10_R57,cylvit,0.00489796,0.674969,52.223
acousticrooms_unseen,ListeningRoom_idx_2,S10_R58,cylvit,0.0179592,0.536146,14.2911
acousticrooms_unseen,ListeningRoom_idx_2,S10_R59,cylvit,0.00435374,0.195807,10.7935
acousticrooms_unseen,ListeningRoom_idx_2,S10_R60,cylvit,0.0296599,0.892366,12.9055
acousticrooms_unseen,ListeningRoom_idx_2,S10_R61,cylvit,0.0478912,2.64333,62.6772
acousticrooms_unseen,ListeningRoom_idx_2,S10_R62,cylvit,0.0517007,3.13719,95.4717
acousticrooms_unseen,ListeningRoom_idx_2,S10_R63,cylvit,0.0029932,1.12107,38.7445
acousticrooms_unseen,ListeningRoom_idx_2,S10_R64,cylvit,0.00843537,0.673056,16.4574
acousticrooms_unseen,ListeningRoom_idx_2,S10_R65,cylvit,0.0127891,0.756325,10.2961
acousticrooms_unseen,ListeningRoom_idx_2,S10_R66,cylvit,0.0234014,0.888641,4.6551
acousticrooms_unseen,ListeningRoom_idx_2,S10_R67,cylvit,0.0092517,0.215005,9.0028
acousticrooms_unseen,ListeningRoom_idx_2,S10_R68,cylvit,0.0171429,1.41801,5.98165
acousticrooms_unseen,ListeningRoom_idx_2,S10_R69,cylvit,0.0119728,0.14707,8.69027
acousticrooms_unseen,ListeningRoom_idx_2,S10_R70,cylvit,0.00435374,1.03623,15.6542
acousticrooms_unseen,ListeningRoom_idx_2,S10_R71,cylvit,0.0315646,0.715406,5.41109
acousticrooms_unseen,ListeningRoom_idx_2,S10_R72,cylvit,0.0198639,0.621184,15.1979
acousticrooms_unseen,ListeningRoom_idx_2,S10_R73,cylvit,0.0117007,0.147993,16.2409
acousticrooms_unseen,ListeningRoom_idx_2,S10_R74,cylvit,0.0468027,1.21085,13.2701
acousticrooms_unseen,ListeningRoom_idx_2,S10_R75,cylvit,0.0693878,1.66566,5.63769
acousticrooms_unseen,ListeningRoom_idx_2,S10_R76,cylvit,0.0247619,0.715183,0.486574
acousticrooms_unseen,ListeningRoom_idx_2,S10_R77,cylvit,0.0405442,1.17796,6.19911
acousticrooms_unseen,ListeningRoom_idx_2,S10_R78,cylvit,0.069932,1.90636,6.55988
acousticrooms_unseen,ListeningRoom_idx_2,S10_R79,cylvit,0.042449,1.34765,14.981
acousticrooms_unseen,ListeningRoom_idx_2,S10_R80,cylvit,0.0117007,0.679977,0.290529
acousticrooms_unseen,ListeningRoom_idx_2,S10_R81,cylvit,0.000816327,1.45398,63.6405
acousticrooms_unseen,ListeningRoom_idx_2,S10_R82,cylvit,0.0187755,2.60417,74.655
acousticrooms_unseen,ListeningRoom_idx_2,S10_R83,cylvit,0.00190476,0.683873,40.9288
acousticrooms_unseen,ListeningRoom_idx_2,S10_R84,cylvit,0.0092517,0.00700712,1.50312
acousticrooms_unseen,ListeningRoom_idx_2,S10_R85,cylvit,0.0103401,0.680419,9.54404
acousticrooms_unseen,ListeningRoom_idx_2,S10_R86,cylvit,0.0117007,0.534745,0.0939261
acousticrooms_unseen,ListeningRoom_idx_2,S10_R87,cylvit,0.00816327,0.631626,2.4349
acousticrooms_unseen,ListeningRoom_idx_2,S10_R88,cylvit,0.00571429,0.177881,11.8483
acousticrooms_unseen,ListeningRoom_idx_2,S10_R89,cylvit,0.00870748,0.578102,0.287099
acousticrooms_unseen,ListeningRoom_idx_2,S10_R90,cylvit,0.0092517,0.34672,0.110152
acousticrooms_unseen,ListeningRoom_idx_2,S10_R91,cylvit,0.027483,1.28556,10.3486
acousticrooms_unseen,ListeningRoom_idx_2,S10_R92,cylvit,0.0364626,1.86618,20.1083
acousticrooms_unseen,ListeningRoom_idx_2,S10_R93,cylvit,0.00435374,0.0978565,3.35841
acousticrooms_unseen,ListeningRoom_idx_2,S10_R94,cylvit,0.00598639,0.329545,2.01824
acousticrooms_unseen,ListeningRoom_idx_2,S10_R95,cylvit,0.0310204,1.01221,4.72133
acousticrooms_unseen,ListeningRoom_idx_2,S10_R96,cylvit,0.0272109,0.429177,0.896359
acousticrooms_unseen,ListeningRoom_idx_2,S10_R97,cylvit,0.00435374,0.083158,0.772903
acousticrooms_unseen,ListeningRoom_idx_2,S10_R98,cylvit,0.025034,1.09359,12.1393
acousticrooms_unseen,ListeningRoom_idx_2,S10_R99,cylvit,0.0141497,1.18608,25.8743
acousticrooms_unseen,ListeningRoom_idx_2,S10_R100,cylvit,0.00870748,0.373149,3.00649
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R1,cylvit,0.0195918,0.613256,10.4738
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R2,cylvit,0.00761905,0.587156,8.39492
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R3,cylvit,0.0103401,0.803199,15.6549
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R4,cylvit,0.0152381,0.522943,23.4848
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R5,cylvit,0.00843537,0.377569,21.5231
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R6,cylvit,0.0160544,0.32906,19.7112
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R7,cylvit,0.00244898,0.210721,7.05882
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R8,cylvit,0.0111565,0.148668,4.59552
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R9,cylvit,0.0462585,0.988703,7.29719
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R10,cylvit,0.00353741,0.170931,5.18196
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R11,cylvit,0.00897959,0.203134,6.44654
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R12,cylvit,0.00190476,0.117108,11.7453
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R13,cylvit,0.0214966,1.17888,16.411
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R14,cylvit,0.0293878,0.398668,0.648113
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R15,cylvit,0.0326531,0.372905,2.32651
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R16,cylvit,0.0244898,0.855635,8.11538
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R17,cylvit,0.0103401,0.248574,0.451128
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R18,cylvit,0.0119728,0.482973,2.92664
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R19,cylvit,0.029932,1.02798,17.7147
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R20,cylvit,0.0168707,0.574349,16.3834
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R21,cylvit,0.0168707,0.952435,15.4381
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R22,cylvit,0.0212245,0.565075,3.72714
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R23,cylvit,0.0130612,0.525332,5.84171
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R24,cylvit,0.0214966,0.711942,16.1799
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S1_R25,cylvit,0.0282993,0.868827,17.6164
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R1,cylvit,0.00734694,0.257283,7.06631
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R2,cylvit,0.0280272,0.616555,1.23599
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R3,cylvit,0.0397279,1.25237,14.2532
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R4,cylvit,0.0386395,1.22375,20.4024
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R5,cylvit,0.0682993,2.29674,23.9313
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R6,cylvit,0.00734694,0.317563,18.3633
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R7,cylvit,0.00136054,0.435933,5.03189
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R8,cylvit,0.0160544,0.515938,1.19048
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R9,cylvit,0.00979592,0.294728,4.46137
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R10,cylvit,0.0108844,0.364658,7.35725
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R11,cylvit,0.0141497,0.412184,3.24897
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R12,cylvit,0.0321088,1.10138,8.47515
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R13,cylvit,0.00680272,0.101909,4.51759
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R14,cylvit,0.00816327,0.216558,7.63566
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R15,cylvit,0.00408163,0.107532,4.16964
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R16,cylvit,0.000816327,0.176975,8.10609
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R17,cylvit,0.0195918,0.256761,1.56788
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R18,cylvit,0.0160544,0.281081,1.56308
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R19,cylvit,0.0263946,1.02535,13.8196
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R20,cylvit,0.0117007,0.557865,18.6584
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R21,cylvit,0.035102,1.23204,20.5708
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R22,cylvit,0.0258503,0.669907,27.5752
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R23,cylvit,0.0331973,1.1286,4.92264
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R24,cylvit,0.0214966,0.626122,38.1851
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S2_R25,cylvit,0.0163265,0.453216,8.89691
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R1,cylvit,0.0908844,3.29164,7.96187
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R2,cylvit,0.0704762,1.71622,5.83044
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R3,cylvit,0.00680272,0.305879,3.77311
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R4,cylvit,0.0598639,0.600241,8.33952
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R5,cylvit,0.0895238,0.811702,8.48136
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R6,cylvit,0.0310204,0.835282,4.95553
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R7,cylvit,0.0266667,0.898314,0.240457
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R8,cylvit,0.0612245,1.99722,0.159591
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R9,cylvit,0.0408163,1.25778,8.26963
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R10,cylvit,0.0533333,1.38468,14.0035
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R11,cylvit,0.0465306,1.33237,1.91476
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R12,cylvit,0.0364626,1.07247,2.68516
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R13,cylvit,0.00843537,0.529145,13.2534
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R14,cylvit,0.022585,0.568866,2.9612
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R15,cylvit,0.0201361,0.831031,1.56091
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R16,cylvit,0.082449,2.95123,3.17003
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R17,cylvit,0.0193197,0.80944,16.44
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R18,cylvit,0.0119728,1.13518,10.3942
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R19,cylvit,0.0413605,0.197043,10.6908
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R20,cylvit,0.0318367,0.15753,4.07725
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R21,cylvit,0.0163265,0.132582,6.23824
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R22,cylvit,0.0927891,3.62144,7.98969
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R23,cylvit,0.0209524,0.785712,4.21456
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R24,cylvit,0.0748299,2.33933,12.3132
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S3_R25,cylvit,0.0821769,2.7149,2.49794
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R1,cylvit,0.00707483,0.189135,7.1275
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R2,cylvit,0.00353741,0.0642097,7.864
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R3,cylvit,0.0293878,0.648052,3.76721
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R4,cylvit,0.0223129,0.586694,6.62354
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R5,cylvit,0.012517,0.522599,9.2792
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R6,cylvit,0.0310204,0.505558,6.37045
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R7,cylvit,0.00353741,0.0295275,1.03806
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R8,cylvit,0.00544218,0.0786328,3.06273
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R9,cylvit,0.000544218,0.206724,2.19694
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R10,cylvit,0.00217687,0.375543,3.62856
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R11,cylvit,0.00244898,0.051254,0.455661
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R12,cylvit,0.00408163,0.191922,5.45914
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R13,cylvit,0.0160544,0.75045,0.615006
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R14,cylvit,0.00190476,0.704771,3.2851
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R15,cylvit,0.00326531,0.174466,6.98861
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R16,cylvit,0.0176871,0.330942,0.0704473
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R17,cylvit,0.0155102,0.670698,9.33544
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R18,cylvit,0.0171429,0.59578,5.91377
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R19,cylvit,0.0111565,0.388831,1.78896
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R20,cylvit,0.0185034,0.467661,4.29766
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R21,cylvit,0.00244898,0.0190663,5.62227
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R22,cylvit,0.0223129,0.723174,6.69722
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R23,cylvit,0.027483,0.524131,14.4202
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R24,cylvit,0.0263946,0.905087,6.6505
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S4_R25,cylvit,0.00489796,0.237973,10.6436
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R1,cylvit,0.017415,0.530168,10.5049
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R2,cylvit,0.0595918,0.930569,1.75931
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R3,cylvit,0.065034,1.81076,13.2443
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R4,cylvit,0.0593197,0.79284,15.3026
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R5,cylvit,0.029932,1.44834,6.1509
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R6,cylvit,0.00163265,0.914441,6.8929
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R7,cylvit,0.0190476,0.373396,6.72733
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R8,cylvit,0.0310204,1.35651,0.0327547
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R9,cylvit,0.0187755,0.526019,0.497866
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R10,cylvit,0.00272109,0.0978154,5.17821
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R11,cylvit,0.00598639,0.173722,2.78407
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R12,cylvit,0.000544218,0.0754517,2.17647
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R13,cylvit,0.00190476,0.861357,10.8527
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R14,cylvit,0.000544218,0.12183,2.20049
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R15,cylvit,0.0092517,0.163242,1.11191
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R16,cylvit,0.025034,0.587612,1.5651
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R17,cylvit,0.0163265,0.355245,1.97461
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R18,cylvit,0.0280272,0.551104,2.69599
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R19,cylvit,0.0288435,0.512196,8.18335
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R20,cylvit,0.00653061,0.703208,5.57368
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R21,cylvit,0.00108844,0.454507,2.42344
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R22,cylvit,0.00163265,0.334543,8.58487
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R23,cylvit,0.00979592,0.816504,4.93976
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R24,cylvit,0.0503401,1.78864,11.6214
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S5_R25,cylvit,0.0718367,2.10004,2.23555
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R1,cylvit,0.0419048,1.06558,30.3748
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R2,cylvit,0.0318367,0.822148,18.3946
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R3,cylvit,0.0185034,0.499877,0.631081
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R4,cylvit,0.00544218,0.26011,6.38743
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R5,cylvit,0.035102,1.3318,1.41551
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R6,cylvit,0.0236735,0.851211,0.559754
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R7,cylvit,0.0310204,0.983104,5.54515
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R8,cylvit,0,0.132878,3.19489
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R9,cylvit,0.00136054,0.22167,5.70384
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R10,cylvit,0.0209524,0.752397,3.09859
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R11,cylvit,0.0593197,1.98921,13.0971
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R12,cylvit,0.0193197,0.946903,13.1522
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R13,cylvit,0.0487075,1.63764,14.859
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R14,cylvit,0.0185034,0.463951,8.79079
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R15,cylvit,0.00408163,0.0968134,8.06581
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R16,cylvit,0.0285714,0.979526,24.336
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R17,cylvit,0.0136054,0.34099,3.6754
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R18,cylvit,0.0285714,1.01325,1.37482
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R19,cylvit,0.00653061,0.0835395,6.4678
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R20,cylvit,0.0427211,1.4942,12.6068
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R21,cylvit,0.00707483,0.419226,3.15152
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R22,cylvit,0.014966,0.545084,3.37818
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R23,cylvit,0.00489796,0.34015,5.56845
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R24,cylvit,0.0209524,0.428979,1.20192
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S6_R25,cylvit,0.0302041,0.87496,10.9992
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R1,cylvit,0.0108844,0.379187,6.41365
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R2,cylvit,0.0609524,1.24702,12.0097
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R3,cylvit,0.0372789,0.993712,3.27581
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R4,cylvit,0.042449,0.781149,4.43896
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R5,cylvit,0.0302041,0.701261,1.38718
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R6,cylvit,0.0179592,0.214053,1.90817
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R7,cylvit,0.0239456,0.6292,3.20997
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R8,cylvit,0.000816327,0.0237954,2.96401
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R9,cylvit,0.0136054,0.535746,6.97587
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R10,cylvit,0.0242177,0.872591,4.36858
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R11,cylvit,0.00761905,0.032829,0.307903
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R12,cylvit,0.0212245,0.772273,1.97954
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R13,cylvit,0.0182313,0.619033,4.55379
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R14,cylvit,0.0193197,0.653118,0.0749625
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R15,cylvit,0.00489796,0.135765,0.975419
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R16,cylvit,0.00353741,0.1367,5.50215
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R17,cylvit,0.0111565,0.3459,5.10004
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R18,cylvit,0.000816327,0.126182,6.139
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R19,cylvit,0.0160544,0.334533,2.12322
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R20,cylvit,0.0802721,1.83916,13.6364
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R21,cylvit,0.00598639,0.124904,0.306279
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R22,cylvit,0.000272109,0.464541,8.66918
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R23,cylvit,0.00571429,0.278355,7.73324
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R24,cylvit,0.0163265,0.477065,5.32387
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S7_R25,cylvit,0.0141497,0.168643,9.86154
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R1,cylvit,0.00163265,0.0312662,12.5623
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R2,cylvit,0.0117007,0.144072,17.9493
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R3,cylvit,0.050068,1.31966,22.248
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R4,cylvit,0.00380952,0.248639,15.2904
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R5,cylvit,0.0481633,1.15758,2.06057
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R6,cylvit,0.0195918,0.13754,8.71298
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R7,cylvit,0.0231293,0.308349,2.14977
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R8,cylvit,0.0487075,1.49557,3.45216
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R9,cylvit,0.00734694,0.223359,0.513196
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R10,cylvit,0.000544218,0.0817287,0.251527
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R11,cylvit,0.0519728,1.22301,0.0735024
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R12,cylvit,0.0389116,1.31628,2.75604
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R13,cylvit,0.0228571,0.82096,8.28711
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R14,cylvit,0.00489796,0.202624,6.86137
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R15,cylvit,0.00816327,0.150583,1.09761
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R16,cylvit,0.00272109,0.00547409,10.4093
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R17,cylvit,0.00870748,0.27875,0.393842
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R18,cylvit,0.00816327,0.414025,3.54119
acousticrooms_unseen,LivingRoomsWithHallway_idx_25,S8_R19,cylvit,0.00244898,0.182862,12.6492
